inventory_id,product_id,supplier_id,warehouse_name,warehouse_location,stock_quantity,reorder_level,stock_status,last_restock_date,last_updated
232,FUR-FU-10002597,11,Furniture Warehouse,New York,318,38,In Stock,2026-07-17,2026-08-06 01:40:20.449387
233,FUR-FU-10002671,12,Furniture Warehouse,New York,360,46,In Stock,2026-07-16,2026-08-06 01:40:20.449387
234,FUR-FU-10002685,13,Furniture Warehouse,New York,373,28,In Stock,2026-07-12,2026-08-06 01:40:20.449387
235,FUR-FU-10002703,14,Furniture Warehouse,New York,407,22,In Stock,2026-06-13,2026-08-06 01:40:20.449387
236,FUR-FU-10002759,15,Furniture Warehouse,New York,135,58,In Stock,2026-08-06,2026-08-06 01:40:20.449387
237,FUR-FU-10002813,16,Furniture Warehouse,New York,168,55,In Stock,2026-06-26,2026-08-06 01:40:20.449387
238,FUR-FU-10002874,17,Furniture Warehouse,New York,217,63,In Stock,2026-07-11,2026-08-06 01:40:20.449387
239,FUR-FU-10002878,1,Furniture Warehouse,New York,65,79,Low Stock,2026-06-16,2026-08-06 01:40:20.449387
240,FUR-FU-10002885,2,Furniture Warehouse,New York,226,35,In Stock,2026-07-27,2026-08-06 01:40:20.449387
241,FUR-FU-10002918,3,Furniture Warehouse,New York,56,43,In Stock,2026-06-15,2026-08-06 01:40:20.449387
242,FUR-FU-10002937,4,Furniture Warehouse,New York,278,33,In Stock,2026-08-05,2026-08-06 01:40:20.449387
243,FUR-FU-10002960,5,Furniture Warehouse,New York,321,64,In Stock,2026-06-22,2026-08-06 01:40:20.449387
244,FUR-FU-10002963,6,Furniture Warehouse,New York,201,25,In Stock,2026-07-03,2026-08-06 01:40:20.449387
245,FUR-FU-10003026,7,Furniture Warehouse,New York,468,31,In Stock,2026-07-22,2026-08-06 01:40:20.449387
246,FUR-FU-10003039,8,Furniture Warehouse,New York,207,24,In Stock,2026-06-23,2026-08-06 01:40:20.449387
247,FUR-FU-10003095,9,Furniture Warehouse,New York,69,73,Low Stock,2026-07-03,2026-08-06 01:40:20.449387
248,FUR-FU-10003096,10,Furniture Warehouse,New York,258,71,In Stock,2026-07-26,2026-08-06 01:40:20.449387
249,FUR-FU-10003142,11,Furniture Warehouse,New York,128,71,In Stock,2026-06-15,2026-08-06 01:40:20.449387
250,FUR-FU-10003192,12,Furniture Warehouse,New York,187,59,In Stock,2026-07-21,2026-08-06 01:40:20.449387
251,FUR-FU-10003194,13,Furniture Warehouse,New York,378,46,In Stock,2026-06-19,2026-08-06 01:40:20.449387
252,FUR-FU-10003247,14,Furniture Warehouse,New York,333,43,In Stock,2026-07-14,2026-08-06 01:40:20.449387
253,FUR-FU-10003268,15,Furniture Warehouse,New York,175,56,In Stock,2026-06-25,2026-08-06 01:40:20.449387
254,FUR-FU-10003274,16,Furniture Warehouse,New York,276,29,In Stock,2026-07-16,2026-08-06 01:40:20.449387
255,FUR-FU-10003347,17,Furniture Warehouse,New York,341,71,In Stock,2026-06-22,2026-08-06 01:40:20.449387
256,FUR-FU-10003374,1,Furniture Warehouse,New York,289,76,In Stock,2026-07-06,2026-08-06 01:40:20.449387
257,FUR-FU-10003394,2,Furniture Warehouse,New York,236,62,In Stock,2026-06-13,2026-08-06 01:40:20.449387
258,FUR-FU-10003424,3,Furniture Warehouse,New York,435,80,In Stock,2026-08-03,2026-08-06 01:40:20.449387
259,FUR-FU-10003464,4,Furniture Warehouse,New York,281,47,In Stock,2026-08-04,2026-08-06 01:40:20.449387
260,FUR-FU-10003489,5,Furniture Warehouse,New York,88,45,In Stock,2026-06-18,2026-08-06 01:40:20.449387
261,FUR-FU-10003535,6,Furniture Warehouse,New York,198,22,In Stock,2026-06-25,2026-08-06 01:40:20.449387
262,FUR-FU-10003553,7,Furniture Warehouse,New York,321,45,In Stock,2026-07-10,2026-08-06 01:40:20.449387
263,FUR-FU-10003577,8,Furniture Warehouse,New York,268,26,In Stock,2026-06-12,2026-08-06 01:40:20.449387
264,FUR-FU-10003601,9,Furniture Warehouse,New York,397,27,In Stock,2026-07-13,2026-08-06 01:40:20.449387
265,FUR-FU-10003623,10,Furniture Warehouse,New York,112,27,In Stock,2026-06-09,2026-08-06 01:40:20.449387
266,FUR-FU-10003664,11,Furniture Warehouse,New York,300,70,In Stock,2026-06-21,2026-08-06 01:40:20.449387
267,FUR-FU-10003691,12,Furniture Warehouse,New York,405,23,In Stock,2026-08-01,2026-08-06 01:40:20.449387
268,FUR-FU-10003708,13,Furniture Warehouse,New York,378,33,In Stock,2026-08-03,2026-08-06 01:40:20.449387
269,FUR-FU-10003724,14,Furniture Warehouse,New York,227,77,In Stock,2026-07-01,2026-08-06 01:40:20.449387
270,FUR-FU-10003731,15,Furniture Warehouse,New York,259,75,In Stock,2026-06-30,2026-08-06 01:40:20.449387
271,FUR-FU-10003773,16,Furniture Warehouse,New York,101,22,In Stock,2026-06-17,2026-08-06 01:40:20.449387
272,FUR-FU-10003798,17,Furniture Warehouse,New York,295,74,In Stock,2026-07-15,2026-08-06 01:40:20.449387
273,FUR-FU-10003799,1,Furniture Warehouse,New York,346,49,In Stock,2026-07-07,2026-08-06 01:40:20.449387
274,FUR-FU-10003806,2,Furniture Warehouse,New York,458,52,In Stock,2026-07-20,2026-08-06 01:40:20.449387
275,FUR-FU-10003829,3,Furniture Warehouse,New York,452,74,In Stock,2026-06-18,2026-08-06 01:40:20.449387
276,FUR-FU-10003832,4,Furniture Warehouse,New York,434,35,In Stock,2026-07-10,2026-08-06 01:40:20.449387
277,FUR-FU-10003849,5,Furniture Warehouse,New York,255,50,In Stock,2026-07-29,2026-08-06 01:40:20.449387
278,FUR-FU-10003878,6,Furniture Warehouse,New York,443,35,In Stock,2026-07-04,2026-08-06 01:40:20.449387
279,FUR-FU-10003919,7,Furniture Warehouse,New York,383,32,In Stock,2026-06-28,2026-08-06 01:40:20.449387
280,FUR-FU-10003930,8,Furniture Warehouse,New York,376,56,In Stock,2026-06-28,2026-08-06 01:40:20.449387
281,FUR-FU-10003975,9,Furniture Warehouse,New York,52,28,In Stock,2026-06-19,2026-08-06 01:40:20.449387
282,FUR-FU-10003976,10,Furniture Warehouse,New York,54,80,Low Stock,2026-06-13,2026-08-06 01:40:20.449387
283,FUR-FU-10003981,11,Furniture Warehouse,New York,470,61,In Stock,2026-08-04,2026-08-06 01:40:20.449387
284,FUR-FU-10004006,12,Furniture Warehouse,New York,466,72,In Stock,2026-07-11,2026-08-06 01:40:20.449387
285,FUR-FU-10004017,13,Furniture Warehouse,New York,496,51,In Stock,2026-06-10,2026-08-06 01:40:20.449387
286,FUR-FU-10004018,14,Furniture Warehouse,New York,349,57,In Stock,2026-06-08,2026-08-06 01:40:20.449387
287,FUR-FU-10004020,15,Furniture Warehouse,New York,241,64,In Stock,2026-07-14,2026-08-06 01:40:20.449387
288,FUR-FU-10004053,16,Furniture Warehouse,New York,264,53,In Stock,2026-07-06,2026-08-06 01:40:20.449387
289,FUR-FU-10004071,17,Furniture Warehouse,New York,183,78,In Stock,2026-06-20,2026-08-06 01:40:20.449387
290,FUR-FU-10004090,1,Furniture Warehouse,New York,376,39,In Stock,2026-06-22,2026-08-06 01:40:20.449387
291,FUR-FU-10004091,2,Furniture Warehouse,New York,245,65,In Stock,2026-06-14,2026-08-06 01:40:20.449387
292,FUR-FU-10004093,3,Furniture Warehouse,New York,342,31,In Stock,2026-07-22,2026-08-06 01:40:20.449387
293,FUR-FU-10004164,4,Furniture Warehouse,New York,461,65,In Stock,2026-06-11,2026-08-06 01:40:20.449387
294,FUR-FU-10004188,5,Furniture Warehouse,New York,278,20,In Stock,2026-06-24,2026-08-06 01:40:20.449387
295,FUR-FU-10004245,6,Furniture Warehouse,New York,455,28,In Stock,2026-07-11,2026-08-06 01:40:20.449387
296,FUR-FU-10004270,7,Furniture Warehouse,New York,101,70,In Stock,2026-06-17,2026-08-06 01:40:20.449387
297,FUR-FU-10004306,8,Furniture Warehouse,New York,115,75,In Stock,2026-07-02,2026-08-06 01:40:20.449387
298,FUR-FU-10004351,9,Furniture Warehouse,New York,293,43,In Stock,2026-06-10,2026-08-06 01:40:20.449387
299,FUR-FU-10004415,10,Furniture Warehouse,New York,317,47,In Stock,2026-08-02,2026-08-06 01:40:20.449387
300,FUR-FU-10004460,11,Furniture Warehouse,New York,495,31,In Stock,2026-07-13,2026-08-06 01:40:20.449387
301,FUR-FU-10004586,12,Furniture Warehouse,New York,164,63,In Stock,2026-07-21,2026-08-06 01:40:20.449387
302,FUR-FU-10004587,13,Furniture Warehouse,New York,356,70,In Stock,2026-06-18,2026-08-06 01:40:20.449387
303,FUR-FU-10004597,14,Furniture Warehouse,New York,115,78,In Stock,2026-08-03,2026-08-06 01:40:20.449387
304,FUR-FU-10004622,15,Furniture Warehouse,New York,337,35,In Stock,2026-06-09,2026-08-06 01:40:20.449387
305,FUR-FU-10004665,16,Furniture Warehouse,New York,85,71,In Stock,2026-07-03,2026-08-06 01:40:20.449387
306,FUR-FU-10004666,17,Furniture Warehouse,New York,340,27,In Stock,2026-07-04,2026-08-06 01:40:20.449387
307,FUR-FU-10004671,1,Furniture Warehouse,New York,498,60,In Stock,2026-07-20,2026-08-06 01:40:20.449387
308,FUR-FU-10004712,2,Furniture Warehouse,New York,369,56,In Stock,2026-07-20,2026-08-06 01:40:20.449387
309,FUR-FU-10004748,3,Furniture Warehouse,New York,429,52,In Stock,2026-06-10,2026-08-06 01:40:20.449387
310,FUR-FU-10004845,4,Furniture Warehouse,New York,372,64,In Stock,2026-07-19,2026-08-06 01:40:20.449387
311,FUR-FU-10004848,5,Furniture Warehouse,New York,58,50,In Stock,2026-06-28,2026-08-06 01:40:20.449387
312,FUR-FU-10004864,6,Furniture Warehouse,New York,222,21,In Stock,2026-08-04,2026-08-06 01:40:20.449387
313,FUR-FU-10004904,7,Furniture Warehouse,New York,310,21,In Stock,2026-07-09,2026-08-06 01:40:20.449387
314,FUR-FU-10004909,8,Furniture Warehouse,New York,191,36,In Stock,2026-06-23,2026-08-06 01:40:20.449387
315,FUR-FU-10004952,9,Furniture Warehouse,New York,412,42,In Stock,2026-07-29,2026-08-06 01:40:20.449387
316,FUR-FU-10004960,10,Furniture Warehouse,New York,66,32,In Stock,2026-07-12,2026-08-06 01:40:20.449387
317,FUR-FU-10004963,11,Furniture Warehouse,New York,167,25,In Stock,2026-06-25,2026-08-06 01:40:20.449387
318,FUR-FU-10004973,12,Furniture Warehouse,New York,230,46,In Stock,2026-08-05,2026-08-06 01:40:20.449387
319,FUR-TA-10000198,13,Furniture Warehouse,New York,109,28,In Stock,2026-07-10,2026-08-06 01:40:20.449387
320,FUR-TA-10000577,14,Furniture Warehouse,New York,410,30,In Stock,2026-06-14,2026-08-06 01:40:20.449387
321,FUR-TA-10000617,15,Furniture Warehouse,New York,190,20,In Stock,2026-07-04,2026-08-06 01:40:20.449387
322,FUR-TA-10000688,16,Furniture Warehouse,New York,61,76,Low Stock,2026-07-19,2026-08-06 01:40:20.449387
323,FUR-TA-10000849,17,Furniture Warehouse,New York,84,71,In Stock,2026-07-30,2026-08-06 01:40:20.449387
324,FUR-TA-10001039,1,Furniture Warehouse,New York,376,36,In Stock,2026-07-22,2026-08-06 01:40:20.449387
325,FUR-TA-10001086,2,Furniture Warehouse,New York,203,49,In Stock,2026-06-12,2026-08-06 01:40:20.449387
326,FUR-TA-10001095,3,Furniture Warehouse,New York,331,20,In Stock,2026-07-01,2026-08-06 01:40:20.449387
327,FUR-TA-10001307,4,Furniture Warehouse,New York,340,23,In Stock,2026-08-04,2026-08-06 01:40:20.449387
328,FUR-TA-10001520,5,Furniture Warehouse,New York,123,34,In Stock,2026-07-06,2026-08-06 01:40:20.449387
329,FUR-TA-10001539,6,Furniture Warehouse,New York,78,30,In Stock,2026-06-27,2026-08-06 01:40:20.449387
330,FUR-TA-10001676,7,Furniture Warehouse,New York,427,29,In Stock,2026-07-07,2026-08-06 01:40:20.449387
331,FUR-TA-10001691,8,Furniture Warehouse,New York,74,52,In Stock,2026-06-09,2026-08-06 01:40:20.449387
332,FUR-TA-10001705,9,Furniture Warehouse,New York,249,76,In Stock,2026-06-17,2026-08-06 01:40:20.449387
333,FUR-TA-10001768,10,Furniture Warehouse,New York,147,75,In Stock,2026-07-07,2026-08-06 01:40:20.449387
334,FUR-TA-10001771,11,Furniture Warehouse,New York,408,65,In Stock,2026-06-22,2026-08-06 01:40:20.449387
335,FUR-TA-10001857,12,Furniture Warehouse,New York,264,48,In Stock,2026-07-04,2026-08-06 01:40:20.449387
336,FUR-TA-10001866,13,Furniture Warehouse,New York,289,51,In Stock,2026-06-09,2026-08-06 01:40:20.449387
337,FUR-TA-10001889,14,Furniture Warehouse,New York,163,35,In Stock,2026-06-24,2026-08-06 01:40:20.449387
338,FUR-TA-10001932,15,Furniture Warehouse,New York,461,21,In Stock,2026-06-17,2026-08-06 01:40:20.449387
339,FUR-TA-10001950,16,Furniture Warehouse,New York,149,41,In Stock,2026-06-30,2026-08-06 01:40:20.449387
340,FUR-TA-10002041,17,Furniture Warehouse,New York,419,54,In Stock,2026-08-01,2026-08-06 01:40:20.449387
341,FUR-TA-10002228,1,Furniture Warehouse,New York,196,59,In Stock,2026-07-03,2026-08-06 01:40:20.449387
342,FUR-TA-10002356,2,Furniture Warehouse,New York,489,69,In Stock,2026-06-18,2026-08-06 01:40:20.449387
343,FUR-TA-10002530,3,Furniture Warehouse,New York,358,67,In Stock,2026-07-20,2026-08-06 01:40:20.449387
344,FUR-TA-10002533,4,Furniture Warehouse,New York,450,37,In Stock,2026-07-04,2026-08-06 01:40:20.449387
345,FUR-TA-10002607,5,Furniture Warehouse,New York,367,21,In Stock,2026-06-12,2026-08-06 01:40:20.449387
346,FUR-TA-10002622,6,Furniture Warehouse,New York,463,74,In Stock,2026-07-22,2026-08-06 01:40:20.449387
347,FUR-TA-10002645,7,Furniture Warehouse,New York,365,68,In Stock,2026-06-13,2026-08-06 01:40:20.449387
348,FUR-TA-10002774,8,Furniture Warehouse,New York,217,32,In Stock,2026-07-26,2026-08-06 01:40:20.449387
349,FUR-TA-10002855,9,Furniture Warehouse,New York,267,54,In Stock,2026-06-21,2026-08-06 01:40:20.449387
350,FUR-TA-10002903,10,Furniture Warehouse,New York,169,49,In Stock,2026-06-27,2026-08-06 01:40:20.449387
351,FUR-TA-10002958,11,Furniture Warehouse,New York,178,66,In Stock,2026-07-26,2026-08-06 01:40:20.449387
352,FUR-TA-10003008,12,Furniture Warehouse,New York,372,76,In Stock,2026-07-27,2026-08-06 01:40:20.449387
353,FUR-TA-10003238,13,Furniture Warehouse,New York,189,60,In Stock,2026-07-26,2026-08-06 01:40:20.449387
354,FUR-TA-10003392,14,Furniture Warehouse,New York,466,70,In Stock,2026-06-30,2026-08-06 01:40:20.449387
355,FUR-TA-10003469,15,Furniture Warehouse,New York,57,57,Low Stock,2026-07-18,2026-08-06 01:40:20.449387
356,FUR-TA-10003473,16,Furniture Warehouse,New York,78,78,Low Stock,2026-06-28,2026-08-06 01:40:20.449387
357,FUR-TA-10003569,17,Furniture Warehouse,New York,292,45,In Stock,2026-07-18,2026-08-06 01:40:20.449387
358,FUR-TA-10003715,1,Furniture Warehouse,New York,409,67,In Stock,2026-07-12,2026-08-06 01:40:20.449387
359,FUR-TA-10003748,2,Furniture Warehouse,New York,441,57,In Stock,2026-07-27,2026-08-06 01:40:20.449387
360,FUR-TA-10003837,3,Furniture Warehouse,New York,180,60,In Stock,2026-06-23,2026-08-06 01:40:20.449387
361,FUR-TA-10003954,4,Furniture Warehouse,New York,348,35,In Stock,2026-06-12,2026-08-06 01:40:20.449387
362,FUR-TA-10004086,5,Furniture Warehouse,New York,331,72,In Stock,2026-07-07,2026-08-06 01:40:20.449387
363,FUR-TA-10004147,6,Furniture Warehouse,New York,222,37,In Stock,2026-07-19,2026-08-06 01:40:20.449387
364,FUR-TA-10004152,7,Furniture Warehouse,New York,158,43,In Stock,2026-07-29,2026-08-06 01:40:20.449387
365,FUR-TA-10004154,8,Furniture Warehouse,New York,188,23,In Stock,2026-06-11,2026-08-06 01:40:20.449387
366,FUR-TA-10004175,9,Furniture Warehouse,New York,284,69,In Stock,2026-07-16,2026-08-06 01:40:20.449387
367,FUR-TA-10004256,10,Furniture Warehouse,New York,365,52,In Stock,2026-08-03,2026-08-06 01:40:20.449387
368,FUR-TA-10004289,11,Furniture Warehouse,New York,356,60,In Stock,2026-07-06,2026-08-06 01:40:20.449387
369,FUR-TA-10004442,12,Furniture Warehouse,New York,157,35,In Stock,2026-06-19,2026-08-06 01:40:20.449387
370,FUR-TA-10004534,13,Furniture Warehouse,New York,278,24,In Stock,2026-06-28,2026-08-06 01:40:20.449387
371,FUR-TA-10004575,14,Furniture Warehouse,New York,118,76,In Stock,2026-07-07,2026-08-06 01:40:20.449387
372,FUR-TA-10004607,15,Furniture Warehouse,New York,116,54,In Stock,2026-07-27,2026-08-06 01:40:20.449387
373,FUR-TA-10004619,16,Furniture Warehouse,New York,255,74,In Stock,2026-07-04,2026-08-06 01:40:20.449387
374,FUR-TA-10004767,17,Furniture Warehouse,New York,143,38,In Stock,2026-06-17,2026-08-06 01:40:20.449387
375,FUR-TA-10004915,1,Furniture Warehouse,New York,224,55,In Stock,2026-07-18,2026-08-06 01:40:20.449387
376,OFF-AP-10000026,2,Office Supply Warehouse,Chicago,195,43,In Stock,2026-08-01,2026-08-06 01:40:20.449387
377,OFF-AP-10000027,3,Office Supply Warehouse,Chicago,333,49,In Stock,2026-06-18,2026-08-06 01:40:20.449387
378,OFF-AP-10000055,4,Office Supply Warehouse,Chicago,302,72,In Stock,2026-07-12,2026-08-06 01:40:20.449387
379,OFF-AP-10000124,5,Office Supply Warehouse,Chicago,418,42,In Stock,2026-07-05,2026-08-06 01:40:20.449387
380,OFF-AP-10000159,6,Office Supply Warehouse,Chicago,214,52,In Stock,2026-06-20,2026-08-06 01:40:20.449387
381,OFF-AP-10000179,7,Office Supply Warehouse,Chicago,483,37,In Stock,2026-06-21,2026-08-06 01:40:20.449387
382,OFF-AP-10000240,8,Office Supply Warehouse,Chicago,92,44,In Stock,2026-07-10,2026-08-06 01:40:20.449387
383,OFF-AP-10000252,9,Office Supply Warehouse,Chicago,199,55,In Stock,2026-07-26,2026-08-06 01:40:20.449387
384,OFF-AP-10000275,10,Office Supply Warehouse,Chicago,494,22,In Stock,2026-06-15,2026-08-06 01:40:20.449387
385,OFF-AP-10000326,11,Office Supply Warehouse,Chicago,449,66,In Stock,2026-07-20,2026-08-06 01:40:20.449387
386,OFF-AP-10000358,12,Office Supply Warehouse,Chicago,500,58,In Stock,2026-07-26,2026-08-06 01:40:20.449387
387,OFF-AP-10000390,13,Office Supply Warehouse,Chicago,249,28,In Stock,2026-06-23,2026-08-06 01:40:20.449387
388,OFF-AP-10000576,14,Office Supply Warehouse,Chicago,184,43,In Stock,2026-07-27,2026-08-06 01:40:20.449387
389,OFF-AP-10000595,15,Office Supply Warehouse,Chicago,353,33,In Stock,2026-06-25,2026-08-06 01:40:20.449387
390,OFF-AP-10000692,16,Office Supply Warehouse,Chicago,284,79,In Stock,2026-06-16,2026-08-06 01:40:20.449387
391,OFF-AP-10000696,17,Office Supply Warehouse,Chicago,65,23,In Stock,2026-06-24,2026-08-06 01:40:20.449387
392,OFF-AP-10000804,1,Office Supply Warehouse,Chicago,225,75,In Stock,2026-06-09,2026-08-06 01:40:20.449387
393,OFF-AP-10000828,2,Office Supply Warehouse,Chicago,57,51,In Stock,2026-06-10,2026-08-06 01:40:20.449387
394,OFF-AP-10000891,3,Office Supply Warehouse,Chicago,158,50,In Stock,2026-07-31,2026-08-06 01:40:20.449387
395,OFF-AP-10000938,4,Office Supply Warehouse,Chicago,342,43,In Stock,2026-06-15,2026-08-06 01:40:20.449387
396,OFF-AP-10001005,5,Office Supply Warehouse,Chicago,416,43,In Stock,2026-07-01,2026-08-06 01:40:20.449387
397,OFF-AP-10001058,6,Office Supply Warehouse,Chicago,333,30,In Stock,2026-06-12,2026-08-06 01:40:20.449387
398,OFF-AP-10001124,7,Office Supply Warehouse,Chicago,200,52,In Stock,2026-07-04,2026-08-06 01:40:20.449387
399,OFF-AP-10001154,8,Office Supply Warehouse,Chicago,184,49,In Stock,2026-07-14,2026-08-06 01:40:20.449387
400,OFF-AP-10001205,9,Office Supply Warehouse,Chicago,420,71,In Stock,2026-07-18,2026-08-06 01:40:20.449387
401,OFF-AP-10001242,10,Office Supply Warehouse,Chicago,326,21,In Stock,2026-08-04,2026-08-06 01:40:20.449387
402,OFF-AP-10001271,11,Office Supply Warehouse,Chicago,209,58,In Stock,2026-06-26,2026-08-06 01:40:20.449387
403,OFF-AP-10001293,12,Office Supply Warehouse,Chicago,165,77,In Stock,2026-06-14,2026-08-06 01:40:20.449387
404,OFF-AP-10001303,13,Office Supply Warehouse,Chicago,387,69,In Stock,2026-06-29,2026-08-06 01:40:20.449387
405,OFF-AP-10001366,14,Office Supply Warehouse,Chicago,418,51,In Stock,2026-07-25,2026-08-06 01:40:20.449387
406,OFF-AP-10001391,15,Office Supply Warehouse,Chicago,378,49,In Stock,2026-07-11,2026-08-06 01:40:20.449387
407,OFF-AP-10001394,16,Office Supply Warehouse,Chicago,279,22,In Stock,2026-07-09,2026-08-06 01:40:20.449387
408,OFF-AP-10001469,17,Office Supply Warehouse,Chicago,66,34,In Stock,2026-07-06,2026-08-06 01:40:20.449387
409,OFF-AP-10001492,1,Office Supply Warehouse,Chicago,201,24,In Stock,2026-06-11,2026-08-06 01:40:20.449387
410,OFF-AP-10001563,2,Office Supply Warehouse,Chicago,433,40,In Stock,2026-06-21,2026-08-06 01:40:20.449387
411,OFF-AP-10001564,3,Office Supply Warehouse,Chicago,169,32,In Stock,2026-07-22,2026-08-06 01:40:20.449387
412,OFF-AP-10001626,4,Office Supply Warehouse,Chicago,60,76,Low Stock,2026-06-20,2026-08-06 01:40:20.449387
413,OFF-AP-10001634,5,Office Supply Warehouse,Chicago,423,23,In Stock,2026-07-26,2026-08-06 01:40:20.449387
414,OFF-AP-10001947,6,Office Supply Warehouse,Chicago,479,57,In Stock,2026-07-27,2026-08-06 01:40:20.449387
415,OFF-AP-10001962,7,Office Supply Warehouse,Chicago,344,50,In Stock,2026-07-28,2026-08-06 01:40:20.449387
416,OFF-AP-10002082,8,Office Supply Warehouse,Chicago,132,24,In Stock,2026-07-28,2026-08-06 01:40:20.449387
417,OFF-AP-10002118,9,Office Supply Warehouse,Chicago,91,55,In Stock,2026-06-11,2026-08-06 01:40:20.449387
418,OFF-AP-10002191,10,Office Supply Warehouse,Chicago,58,76,Low Stock,2026-06-26,2026-08-06 01:40:20.449387
419,OFF-AP-10002203,11,Office Supply Warehouse,Chicago,319,53,In Stock,2026-07-29,2026-08-06 01:40:20.449387
420,OFF-AP-10002222,12,Office Supply Warehouse,Chicago,164,39,In Stock,2026-06-22,2026-08-06 01:40:20.449387
421,OFF-AP-10002287,13,Office Supply Warehouse,Chicago,289,58,In Stock,2026-07-27,2026-08-06 01:40:20.449387
422,OFF-AP-10002311,14,Office Supply Warehouse,Chicago,147,34,In Stock,2026-06-18,2026-08-06 01:40:20.449387
423,OFF-AP-10002350,15,Office Supply Warehouse,Chicago,199,25,In Stock,2026-07-20,2026-08-06 01:40:20.449387
424,OFF-AP-10002403,16,Office Supply Warehouse,Chicago,80,52,In Stock,2026-07-28,2026-08-06 01:40:20.449387
425,OFF-AP-10002439,17,Office Supply Warehouse,Chicago,380,70,In Stock,2026-07-24,2026-08-06 01:40:20.449387
426,OFF-AP-10002457,1,Office Supply Warehouse,Chicago,120,22,In Stock,2026-06-26,2026-08-06 01:40:20.449387
