payment_id,order_row_id,payment_method,payment_status,payment_date,transaction_reference,payment_amount,created_at
289,289,Net Banking,Completed,2017-12-19,TXN-00000289,961.48,2026-08-06 01:41:39.368897
290,290,Cash,Completed,2017-11-23,TXN-00000290,19.1,2026-08-06 01:41:39.368897
291,291,Credit Card,Completed,2017-11-23,TXN-00000291,18.5,2026-08-06 01:41:39.368897
292,292,Debit Card,Completed,2017-11-20,TXN-00000292,255.98,2026-08-06 01:41:39.368897
293,293,Debit Card,Completed,2017-11-21,TXN-00000293,86.97,2026-08-06 01:41:39.368897
294,294,Net Banking,Completed,2015-12-30,TXN-00000294,300.42,2026-08-06 01:41:39.368897
295,295,Cash,Completed,2015-12-26,TXN-00000295,230.35,2026-08-06 01:41:39.368897
296,296,Debit Card,Completed,2015-12-27,TXN-00000296,218.35,2026-08-06 01:41:39.368897
297,297,Credit Card,Completed,2015-12-28,TXN-00000297,78.6,2026-08-06 01:41:39.368897
298,298,Wallet,Completed,2015-12-28,TXN-00000298,27.55,2026-08-06 01:41:39.368897
299,299,Wallet,Pending,2017-11-01,TXN-00000299,32.4,2026-08-06 01:41:39.368897
300,300,Credit Card,Completed,2017-11-01,TXN-00000300,1082.48,2026-08-06 01:41:39.368897
301,301,Cash,Completed,2017-10-28,TXN-00000301,56.91,2026-08-06 01:41:39.368897
302,302,Debit Card,Completed,2017-10-29,TXN-00000302,77.6,2026-08-06 01:41:39.368897
303,303,UPI,Completed,2017-10-28,TXN-00000303,14.28,2026-08-06 01:41:39.368897
304,304,Credit Card,Completed,2018-11-22,TXN-00000304,219.08,2026-08-06 01:41:39.368897
305,305,UPI,Completed,2016-05-08,TXN-00000305,26.8,2026-08-06 01:41:39.368897
306,306,UPI,Completed,2016-01-03,TXN-00000306,9.84,2026-08-06 01:41:39.368897
307,307,Cash,Completed,2015-06-03,TXN-00000307,45.48,2026-08-06 01:41:39.368897
308,308,Credit Card,Completed,2015-06-01,TXN-00000308,289.2,2026-08-06 01:41:39.368897
309,309,Cash,Completed,2018-04-17,TXN-00000309,4.89,2026-08-06 01:41:39.368897
310,310,Cash,Completed,2017-09-14,TXN-00000310,15.14,2026-08-06 01:41:39.368897
311,311,UPI,Completed,2017-09-14,TXN-00000311,466.77,2026-08-06 01:41:39.368897
312,312,Net Banking,Completed,2017-09-15,TXN-00000312,15.23,2026-08-06 01:41:39.368897
313,313,Wallet,Completed,2017-09-15,TXN-00000313,6.26,2026-08-06 01:41:39.368897
314,314,Cash,Completed,2015-09-30,TXN-00000314,87.54,2026-08-06 01:41:39.368897
315,315,Wallet,Completed,2015-08-12,TXN-00000315,178.38,2026-08-06 01:41:39.368897
316,316,Net Banking,Completed,2015-08-13,TXN-00000316,15.55,2026-08-06 01:41:39.368897
317,317,Wallet,Completed,2015-12-30,TXN-00000317,99.14,2026-08-06 01:41:39.368897
318,318,Cash,Completed,2015-11-08,TXN-00000318,135.88,2026-08-06 01:41:39.368897
319,319,Cash,Completed,2015-11-04,TXN-00000319,3991.98,2026-08-06 01:41:39.368897
320,320,Debit Card,Completed,2015-11-04,TXN-00000320,275.94,2026-08-06 01:41:39.368897
321,321,UPI,Completed,2015-11-04,TXN-00000321,360.0,2026-08-06 01:41:39.368897
322,322,Cash,Completed,2015-11-05,TXN-00000322,43.57,2026-08-06 01:41:39.368897
323,323,Cash,Completed,2015-09-23,TXN-00000323,7.16,2026-08-06 01:41:39.368897
324,324,Debit Card,Completed,2017-04-24,TXN-00000324,251.52,2026-08-06 01:41:39.368897
325,325,Net Banking,Completed,2017-04-25,TXN-00000325,99.99,2026-08-06 01:41:39.368897
326,326,Credit Card,Completed,2018-11-03,TXN-00000326,15.99,2026-08-06 01:41:39.368897
327,327,Cash,Completed,2017-09-02,TXN-00000327,290.9,2026-08-06 01:41:39.368897
328,328,Debit Card,Completed,2017-08-30,TXN-00000328,54.22,2026-08-06 01:41:39.368897
329,329,UPI,Completed,2017-09-02,TXN-00000329,786.74,2026-08-06 01:41:39.368897
330,330,Cash,Completed,2017-09-02,TXN-00000330,100.24,2026-08-06 01:41:39.368897
331,331,Debit Card,Completed,2017-08-30,TXN-00000331,37.76,2026-08-06 01:41:39.368897
332,332,Cash,Completed,2017-04-29,TXN-00000332,82.8,2026-08-06 01:41:39.368897
333,333,Cash,Completed,2017-04-28,TXN-00000333,20.72,2026-08-06 01:41:39.368897
334,334,Cash,Completed,2017-04-29,TXN-00000334,4.9,2026-08-06 01:41:39.368897
335,335,Credit Card,Completed,2016-09-03,TXN-00000335,4.75,2026-08-06 01:41:39.368897
336,336,Net Banking,Completed,2016-09-05,TXN-00000336,959.98,2026-08-06 01:41:39.368897
337,337,Debit Card,Completed,2016-09-05,TXN-00000337,14.37,2026-08-06 01:41:39.368897
338,338,Wallet,Completed,2015-07-15,TXN-00000338,7.71,2026-08-06 01:41:39.368897
339,339,Credit Card,Completed,2015-07-12,TXN-00000339,698.35,2026-08-06 01:41:39.368897
340,340,Credit Card,Completed,2016-06-26,TXN-00000340,4.96,2026-08-06 01:41:39.368897
341,341,UPI,Completed,2015-04-13,TXN-00000341,17.86,2026-08-06 01:41:39.368897
342,342,Debit Card,Completed,2015-04-13,TXN-00000342,509.97,2026-08-06 01:41:39.368897
343,343,Wallet,Completed,2015-04-17,TXN-00000343,30.99,2026-08-06 01:41:39.368897
344,344,Debit Card,Completed,2015-04-13,TXN-00000344,71.93,2026-08-06 01:41:39.368897
345,345,Wallet,Completed,2016-12-22,TXN-00000345,88.8,2026-08-06 01:41:39.368897
346,346,UPI,Completed,2018-06-19,TXN-00000346,47.98,2026-08-06 01:41:39.368897
347,347,UPI,Completed,2018-07-10,TXN-00000347,7.56,2026-08-06 01:41:39.368897
348,348,Debit Card,Completed,2018-07-08,TXN-00000348,24.56,2026-08-06 01:41:39.368897
349,349,Net Banking,Completed,2018-07-08,TXN-00000349,12.96,2026-08-06 01:41:39.368897
350,350,UPI,Completed,2017-09-04,TXN-00000350,6.79,2026-08-06 01:41:39.368897
351,351,Net Banking,Completed,2017-09-02,TXN-00000351,24.56,2026-08-06 01:41:39.368897
352,352,Credit Card,Completed,2017-09-02,TXN-00000352,3.05,2026-08-06 01:41:39.368897
353,353,Wallet,Completed,2017-09-05,TXN-00000353,49.12,2026-08-06 01:41:39.368897
354,354,Net Banking,Completed,2017-09-04,TXN-00000354,4355.17,2026-08-06 01:41:39.368897
355,355,Net Banking,Completed,2017-04-09,TXN-00000355,388.7,2026-08-06 01:41:39.368897
356,356,Wallet,Completed,2017-04-12,TXN-00000356,8.26,2026-08-06 01:41:39.368897
357,357,UPI,Completed,2017-04-11,TXN-00000357,17.04,2026-08-06 01:41:39.368897
358,358,Credit Card,Completed,2017-04-10,TXN-00000358,34.4,2026-08-06 01:41:39.368897
359,359,Credit Card,Completed,2017-04-26,TXN-00000359,36.24,2026-08-06 01:41:39.368897
360,360,Credit Card,Completed,2018-03-08,TXN-00000360,647.84,2026-08-06 01:41:39.368897
361,361,Credit Card,Completed,2018-03-12,TXN-00000361,20.7,2026-08-06 01:41:39.368897
362,362,Cash,Completed,2018-09-28,TXN-00000362,20.7,2026-08-06 01:41:39.368897
363,363,UPI,Completed,2018-09-28,TXN-00000363,488.65,2026-08-06 01:41:39.368897
364,364,UPI,Completed,2018-09-28,TXN-00000364,5.56,2026-08-06 01:41:39.368897
365,365,Cash,Completed,2018-09-27,TXN-00000365,47.12,2026-08-06 01:41:39.368897
366,366,Credit Card,Completed,2015-09-24,TXN-00000366,211.96,2026-08-06 01:41:39.368897
367,367,Cash,Pending,2017-10-22,TXN-00000367,23.2,2026-08-06 01:41:39.368897
368,368,Credit Card,Completed,2017-10-21,TXN-00000368,7.36,2026-08-06 01:41:39.368897
369,369,Wallet,Completed,2017-10-25,TXN-00000369,104.79,2026-08-06 01:41:39.368897
370,370,Cash,Completed,2017-10-25,TXN-00000370,1043.92,2026-08-06 01:41:39.368897
371,371,Credit Card,Completed,2018-05-30,TXN-00000371,25.92,2026-08-06 01:41:39.368897
372,372,Cash,Completed,2018-05-31,TXN-00000372,53.42,2026-08-06 01:41:39.368897
373,373,Wallet,Completed,2015-07-24,TXN-00000373,8.16,2026-08-06 01:41:39.368897
374,374,Debit Card,Completed,2015-07-25,TXN-00000374,1023.94,2026-08-06 01:41:39.368897
375,375,Debit Card,Completed,2015-07-25,TXN-00000375,9.24,2026-08-06 01:41:39.368897
376,376,Debit Card,Completed,2015-07-24,TXN-00000376,479.04,2026-08-06 01:41:39.368897
377,377,Net Banking,Completed,2017-10-01,TXN-00000377,99.14,2026-08-06 01:41:39.368897
378,378,Debit Card,Completed,2018-08-28,TXN-00000378,1488.42,2026-08-06 01:41:39.368897
379,379,Debit Card,Completed,2016-04-30,TXN-00000379,8.65,2026-08-06 01:41:39.368897
380,380,Wallet,Completed,2016-04-30,TXN-00000380,23.83,2026-08-06 01:41:39.368897
381,381,Debit Card,Completed,2016-05-01,TXN-00000381,12.18,2026-08-06 01:41:39.368897
382,382,Net Banking,Completed,2017-11-01,TXN-00000382,50.96,2026-08-06 01:41:39.368897
383,383,Debit Card,Completed,2017-10-30,TXN-00000383,49.54,2026-08-06 01:41:39.368897
384,384,Wallet,Completed,2016-06-29,TXN-00000384,41.9,2026-08-06 01:41:39.368897
385,385,UPI,Completed,2016-12-01,TXN-00000385,375.46,2026-08-06 01:41:39.368897
386,386,Debit Card,Completed,2016-12-01,TXN-00000386,83.98,2026-08-06 01:41:39.368897
387,387,Credit Card,Completed,2016-12-03,TXN-00000387,482.34,2026-08-06 01:41:39.368897
388,388,Net Banking,Completed,2016-12-04,TXN-00000388,2.96,2026-08-06 01:41:39.368897
389,389,Credit Card,Completed,2015-11-28,TXN-00000389,2.62,2026-08-06 01:41:39.368897
390,390,Credit Card,Completed,2018-12-13,TXN-00000390,23.36,2026-08-06 01:41:39.368897
391,391,Credit Card,Completed,2018-12-14,TXN-00000391,39.98,2026-08-06 01:41:39.368897
392,392,Debit Card,Completed,2015-09-22,TXN-00000392,246.38,2026-08-06 01:41:39.368897
393,393,Cash,Completed,2015-09-24,TXN-00000393,1799.97,2026-08-06 01:41:39.368897
394,394,Debit Card,Completed,2015-06-08,TXN-00000394,12.46,2026-08-06 01:41:39.368897
395,395,Credit Card,Completed,2018-07-01,TXN-00000395,75.79,2026-08-06 01:41:39.368897
396,396,Cash,Completed,2018-10-21,TXN-00000396,49.96,2026-08-06 01:41:39.368897
397,397,Cash,Completed,2018-10-19,TXN-00000397,12.96,2026-08-06 01:41:39.368897
398,398,Wallet,Completed,2016-11-03,TXN-00000398,70.12,2026-08-06 01:41:39.368897
399,399,Debit Card,Completed,2017-09-12,TXN-00000399,35.95,2026-08-06 01:41:39.368897
400,400,Net Banking,Completed,2017-09-11,TXN-00000400,2396.27,2026-08-06 01:41:39.368897
401,401,Wallet,Completed,2017-09-12,TXN-00000401,131.14,2026-08-06 01:41:39.368897
402,402,Net Banking,Completed,2017-09-08,TXN-00000402,57.58,2026-08-06 01:41:39.368897
403,403,Cash,Completed,2015-12-28,TXN-00000403,9.57,2026-08-06 01:41:39.368897
404,404,Net Banking,Completed,2015-04-18,TXN-00000404,39.07,2026-08-06 01:41:39.368897
405,405,Net Banking,Completed,2018-12-27,TXN-00000405,35.91,2026-08-06 01:41:39.368897
406,406,Debit Card,Pending,2018-12-10,TXN-00000406,179.95,2026-08-06 01:41:39.368897
407,407,Wallet,Completed,2018-12-11,TXN-00000407,1199.98,2026-08-06 01:41:39.368897
408,408,UPI,Completed,2018-12-12,TXN-00000408,27.15,2026-08-06 01:41:39.368897
409,409,UPI,Completed,2018-12-08,TXN-00000409,1004.02,2026-08-06 01:41:39.368897
410,410,Net Banking,Completed,2018-12-12,TXN-00000410,9.68,2026-08-06 01:41:39.368897
411,411,UPI,Completed,2018-12-08,TXN-00000411,28.35,2026-08-06 01:41:39.368897
412,412,Debit Card,Completed,2018-12-09,TXN-00000412,55.98,2026-08-06 01:41:39.368897
413,413,Wallet,Completed,2018-12-08,TXN-00000413,1336.83,2026-08-06 01:41:39.368897
414,414,Net Banking,Completed,2018-12-10,TXN-00000414,113.57,2026-08-06 01:41:39.368897
415,415,Cash,Completed,2018-11-04,TXN-00000415,139.86,2026-08-06 01:41:39.368897
416,416,Debit Card,Completed,2018-11-04,TXN-00000416,307.14,2026-08-06 01:41:39.368897
417,417,Credit Card,Completed,2018-06-25,TXN-00000417,95.92,2026-08-06 01:41:39.368897
418,418,Debit Card,Completed,2017-04-14,TXN-00000418,383.8,2026-08-06 01:41:39.368897
419,419,Cash,Completed,2018-11-07,TXN-00000419,5.78,2026-08-06 01:41:39.368897
420,420,Debit Card,Completed,2018-03-04,TXN-00000420,9.32,2026-08-06 01:41:39.368897
421,421,Wallet,Completed,2018-03-05,TXN-00000421,15.25,2026-08-06 01:41:39.368897
422,422,Credit Card,Completed,2015-06-22,TXN-00000422,196.75,2026-08-06 01:41:39.368897
423,423,Net Banking,Completed,2018-10-20,TXN-00000423,56.56,2026-08-06 01:41:39.368897
424,424,Debit Card,Completed,2018-10-23,TXN-00000424,32.7,2026-08-06 01:41:39.368897
425,425,Wallet,Completed,2018-08-24,TXN-00000425,866.4,2026-08-06 01:41:39.368897
426,426,Debit Card,Completed,2018-11-26,TXN-00000426,28.4,2026-08-06 01:41:39.368897
427,427,Wallet,Completed,2018-11-24,TXN-00000427,287.92,2026-08-06 01:41:39.368897
428,428,Cash,Completed,2015-09-12,TXN-00000428,69.99,2026-08-06 01:41:39.368897
429,429,UPI,Completed,2018-10-03,TXN-00000429,6.67,2026-08-06 01:41:39.368897
430,430,Wallet,Completed,2017-04-17,TXN-00000430,189.59,2026-08-06 01:41:39.368897
431,431,UPI,Completed,2017-04-18,TXN-00000431,408.74,2026-08-06 01:41:39.368897
432,432,Net Banking,Completed,2017-04-19,TXN-00000432,291.96,2026-08-06 01:41:39.368897
433,433,Debit Card,Completed,2017-04-16,TXN-00000433,4.77,2026-08-06 01:41:39.368897
434,434,Debit Card,Completed,2017-06-10,TXN-00000434,714.3,2026-08-06 01:41:39.368897
435,435,Cash,Completed,2015-12-21,TXN-00000435,4.81,2026-08-06 01:41:39.368897
436,436,Debit Card,Completed,2015-12-23,TXN-00000436,247.8,2026-08-06 01:41:39.368897
437,437,Credit Card,Completed,2017-06-16,TXN-00000437,1007.98,2026-08-06 01:41:39.368897
438,438,Cash,Completed,2017-06-15,TXN-00000438,313.49,2026-08-06 01:41:39.368897
439,439,Cash,Completed,2018-09-15,TXN-00000439,31.87,2026-08-06 01:41:39.368897
440,440,Cash,Completed,2018-01-23,TXN-00000440,207.85,2026-08-06 01:41:39.368897
441,441,Cash,Completed,2017-09-05,TXN-00000441,12.22,2026-08-06 01:41:39.368897
442,442,Debit Card,Completed,2017-09-08,TXN-00000442,194.94,2026-08-06 01:41:39.368897
443,443,UPI,Completed,2017-09-05,TXN-00000443,70.95,2026-08-06 01:41:39.368897
444,444,Debit Card,Completed,2017-09-09,TXN-00000444,91.36,2026-08-06 01:41:39.368897
445,445,Credit Card,Pending,2017-09-07,TXN-00000445,242.94,2026-08-06 01:41:39.368897
446,446,Wallet,Completed,2017-09-09,TXN-00000446,22.05,2026-08-06 01:41:39.368897
447,447,Debit Card,Completed,2018-03-20,TXN-00000447,2.91,2026-08-06 01:41:39.368897
448,448,Wallet,Completed,2017-04-05,TXN-00000448,59.52,2026-08-06 01:41:39.368897
449,449,UPI,Completed,2017-04-01,TXN-00000449,161.94,2026-08-06 01:41:39.368897
450,450,UPI,Completed,2017-04-05,TXN-00000450,263.88,2026-08-06 01:41:39.368897
451,451,Net Banking,Completed,2017-04-04,TXN-00000451,30.48,2026-08-06 01:41:39.368897
452,452,Debit Card,Completed,2017-04-01,TXN-00000452,9.84,2026-08-06 01:41:39.368897
453,453,Credit Card,Completed,2017-04-03,TXN-00000453,35.12,2026-08-06 01:41:39.368897
454,454,Net Banking,Completed,2018-10-22,TXN-00000454,284.36,2026-08-06 01:41:39.368897
455,455,Net Banking,Completed,2018-10-24,TXN-00000455,665.41,2026-08-06 01:41:39.368897
456,456,Cash,Completed,2017-12-13,TXN-00000456,63.88,2026-08-06 01:41:39.368897
457,457,Wallet,Completed,2015-02-13,TXN-00000457,129.57,2026-08-06 01:41:39.368897
458,458,Wallet,Completed,2017-09-26,TXN-00000458,747.56,2026-08-06 01:41:39.368897
459,459,Net Banking,Completed,2017-09-30,TXN-00000459,8.93,2026-08-06 01:41:39.368897
460,460,Net Banking,Completed,2016-12-16,TXN-00000460,103.92,2026-08-06 01:41:39.368897
461,461,UPI,Completed,2016-12-17,TXN-00000461,899.91,2026-08-06 01:41:39.368897
462,462,UPI,Completed,2016-12-16,TXN-00000462,51.31,2026-08-06 01:41:39.368897
463,463,Wallet,Pending,2017-04-25,TXN-00000463,23.56,2026-08-06 01:41:39.368897
464,464,UPI,Pending,2017-04-22,TXN-00000464,1272.63,2026-08-06 01:41:39.368897
465,465,Net Banking,Pending,2017-04-26,TXN-00000465,28.49,2026-08-06 01:41:39.368897
466,466,UPI,Completed,2017-04-26,TXN-00000466,185.38,2026-08-06 01:41:39.368897
467,467,Debit Card,Completed,2017-04-24,TXN-00000467,78.27,2026-08-06 01:41:39.368897
468,468,Net Banking,Completed,2016-01-20,TXN-00000468,254.74,2026-08-06 01:41:39.368897
469,469,Net Banking,Completed,2018-04-04,TXN-00000469,205.33,2026-08-06 01:41:39.368897
470,470,UPI,Completed,2017-12-17,TXN-00000470,4.79,2026-08-06 01:41:39.368897
471,471,Debit Card,Completed,2016-12-22,TXN-00000471,55.48,2026-08-06 01:41:39.368897
472,472,Cash,Completed,2015-11-13,TXN-00000472,340.92,2026-08-06 01:41:39.368897
473,473,Debit Card,Completed,2015-11-12,TXN-00000473,222.67,2026-08-06 01:41:39.368897
474,474,Cash,Completed,2015-11-11,TXN-00000474,703.97,2026-08-06 01:41:39.368897
475,475,Debit Card,Completed,2015-11-11,TXN-00000475,92.52,2026-08-06 01:41:39.368897
476,476,Net Banking,Completed,2015-11-09,TXN-00000476,62.65,2026-08-06 01:41:39.368897
477,477,Wallet,Completed,2015-11-10,TXN-00000477,94.85,2026-08-06 01:41:39.368897
478,478,Credit Card,Completed,2017-07-14,TXN-00000478,95.76,2026-08-06 01:41:39.368897
479,479,Cash,Completed,2017-10-30,TXN-00000479,40.2,2026-08-06 01:41:39.368897
480,480,UPI,Completed,2017-06-28,TXN-00000480,14.7,2026-08-06 01:41:39.368897
481,481,Net Banking,Completed,2017-06-28,TXN-00000481,704.25,2026-08-06 01:41:39.368897
482,482,Wallet,Completed,2015-10-07,TXN-00000482,9.09,2026-08-06 01:41:39.368897
483,483,Wallet,Completed,2015-07-22,TXN-00000483,5.96,2026-08-06 01:41:39.368897
484,484,Debit Card,Completed,2015-07-25,TXN-00000484,159.98,2026-08-06 01:41:39.368897
485,485,Debit Card,Completed,2018-06-11,TXN-00000485,29.6,2026-08-06 01:41:39.368897
486,486,Net Banking,Completed,2018-06-11,TXN-00000486,514.17,2026-08-06 01:41:39.368897
487,487,Net Banking,Completed,2018-06-13,TXN-00000487,279.96,2026-08-06 01:41:39.368897
488,488,Wallet,Completed,2015-10-31,TXN-00000488,2735.95,2026-08-06 01:41:39.368897
489,489,Net Banking,Completed,2015-06-11,TXN-00000489,7.99,2026-08-06 01:41:39.368897
490,490,UPI,Completed,2015-06-10,TXN-00000490,63.98,2026-08-06 01:41:39.368897
491,491,UPI,Completed,2015-06-11,TXN-00000491,70.37,2026-08-06 01:41:39.368897
492,492,Debit Card,Completed,2015-09-18,TXN-00000492,449.15,2026-08-06 01:41:39.368897
493,493,Credit Card,Completed,2015-09-16,TXN-00000493,11.07,2026-08-06 01:41:39.368897
494,494,Wallet,Completed,2017-05-10,TXN-00000494,93.98,2026-08-06 01:41:39.368897
495,495,Debit Card,Completed,2017-03-18,TXN-00000495,189.88,2026-08-06 01:41:39.368897
496,496,Credit Card,Completed,2016-12-29,TXN-00000496,105.42,2026-08-06 01:41:39.368897
497,497,Debit Card,Completed,2017-07-28,TXN-00000497,119.62,2026-08-06 01:41:39.368897
498,498,UPI,Pending,2017-07-27,TXN-00000498,255.76,2026-08-06 01:41:39.368897
499,499,Credit Card,Completed,2017-07-28,TXN-00000499,241.57,2026-08-06 01:41:39.368897
500,500,Credit Card,Completed,2017-07-28,TXN-00000500,69.3,2026-08-06 01:41:39.368897
501,501,Debit Card,Pending,2017-05-31,TXN-00000501,22.62,2026-08-06 01:41:39.368897
502,502,Cash,Completed,2017-05-30,TXN-00000502,14.95,2026-08-06 01:41:39.368897
503,503,UPI,Completed,2017-05-30,TXN-00000503,801.57,2026-08-06 01:41:39.368897
504,504,Cash,Completed,2017-06-03,TXN-00000504,2.38,2026-08-06 01:41:39.368897
505,505,Cash,Completed,2017-06-03,TXN-00000505,32.79,2026-08-06 01:41:39.368897
506,506,Credit Card,Completed,2018-11-16,TXN-00000506,15.92,2026-08-06 01:41:39.368897
507,507,UPI,Completed,2016-03-18,TXN-00000507,2.74,2026-08-06 01:41:39.368897
508,508,Wallet,Completed,2016-03-18,TXN-00000508,8.34,2026-08-06 01:41:39.368897
509,509,Debit Card,Completed,2016-03-19,TXN-00000509,46.74,2026-08-06 01:41:39.368897
510,510,Net Banking,Completed,2016-03-19,TXN-00000510,6354.95,2026-08-06 01:41:39.368897
511,511,UPI,Pending,2018-11-26,TXN-00000511,126.3,2026-08-06 01:41:39.368897
512,512,Net Banking,Completed,2018-11-27,TXN-00000512,38.04,2026-08-06 01:41:39.368897
513,513,Debit Card,Completed,2017-10-21,TXN-00000513,7.15,2026-08-06 01:41:39.368897
514,514,Wallet,Completed,2018-12-25,TXN-00000514,6.63,2026-08-06 01:41:39.368897
515,515,Wallet,Completed,2018-12-25,TXN-00000515,5.88,2026-08-06 01:41:39.368897
516,516,Debit Card,Completed,2018-01-23,TXN-00000516,2999.95,2026-08-06 01:41:39.368897
517,517,Credit Card,Completed,2018-01-22,TXN-00000517,51.45,2026-08-06 01:41:39.368897
518,518,Net Banking,Completed,2018-01-26,TXN-00000518,11.96,2026-08-06 01:41:39.368897
519,519,Credit Card,Completed,2018-01-26,TXN-00000519,1126.02,2026-08-06 01:41:39.368897
520,520,Debit Card,Completed,2016-03-25,TXN-00000520,18.39,2026-08-06 01:41:39.368897
521,521,Net Banking,Completed,2016-03-26,TXN-00000521,129.57,2026-08-06 01:41:39.368897
522,522,Net Banking,Completed,2016-03-26,TXN-00000522,14.11,2026-08-06 01:41:39.368897
523,523,UPI,Completed,2018-01-24,TXN-00000523,210.98,2026-08-06 01:41:39.368897
524,524,Debit Card,Completed,2017-05-24,TXN-00000524,55.18,2026-08-06 01:41:39.368897
525,525,Net Banking,Completed,2017-05-22,TXN-00000525,66.26,2026-08-06 01:41:39.368897
526,526,Debit Card,Completed,2016-12-30,TXN-00000526,22.2,2026-08-06 01:41:39.368897
527,527,Net Banking,Completed,2018-10-22,TXN-00000527,683.95,2026-08-06 01:41:39.368897
528,528,Credit Card,Completed,2018-10-24,TXN-00000528,45.7,2026-08-06 01:41:39.368897
529,529,Cash,Completed,2016-09-05,TXN-00000529,36.34,2026-08-06 01:41:39.368897
530,530,Wallet,Completed,2016-09-07,TXN-00000530,666.25,2026-08-06 01:41:39.368897
531,531,Debit Card,Completed,2016-09-07,TXN-00000531,52.51,2026-08-06 01:41:39.368897
532,532,Debit Card,Completed,2016-11-07,TXN-00000532,190.72,2026-08-06 01:41:39.368897
533,533,Net Banking,Completed,2018-09-09,TXN-00000533,47.94,2026-08-06 01:41:39.368897
534,534,Cash,Completed,2017-06-01,TXN-00000534,979.95,2026-08-06 01:41:39.368897
535,535,Wallet,Completed,2017-06-02,TXN-00000535,22.75,2026-08-06 01:41:39.368897
536,536,Debit Card,Completed,2017-07-11,TXN-00000536,16.77,2026-08-06 01:41:39.368897
537,537,Net Banking,Completed,2018-09-06,TXN-00000537,42.62,2026-08-06 01:41:39.368897
538,538,Cash,Completed,2016-12-03,TXN-00000538,10.75,2026-08-06 01:41:39.368897
539,539,Cash,Completed,2016-12-07,TXN-00000539,152.94,2026-08-06 01:41:39.368897
540,540,Credit Card,Completed,2016-12-07,TXN-00000540,283.92,2026-08-06 01:41:39.368897
